Provincia,Casos Confirmados,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
Puerto Plata,0,0.0,0,malaria,52,2021
Samaná,0,0.0,0,malaria,52,2021
San Cristóbal,0,0.6,0,malaria,52,2021
San José de Ocoa,0,1.9,0,malaria,52,2021
San Juan,3,66.3,0,malaria,52,2021
San Pedro de Macorís,0,0.0,0,malaria,52,2021
Santiago,0,0.4,0,malaria,52,2021
Santiago Rodríguez,0,0.0,0,malaria,52,2021
Santo Domingo,0,2.6,0,malaria,52,2021
Sánchez Ramírez,0,0.0,0,malaria,52,2021
Valverde,0,0.0,0,malaria,52,2021
Azua,1,35.0,0,malaria,2,2022
Baoruco,1,25.6,0,malaria,2,2022
Barahona,0,0.0,0,malaria,2,2022
Dajabón,0,38.9,0,malaria,2,2022
Distrito Nacional,0,0.0,0,malaria,2,2022
Duarte,0,0.0,0,malaria,2,2022
El Seibo,0,0.0,0,malaria,2,2022
Elías Piña,0,0.0,0,malaria,2,2022
Espaillat,0,0.0,0,malaria,2,2022
Extranjero,0,0.2,0,malaria,2,2022
Hato Mayor,0,0.0,0,malaria,2,2022
Hermanas Mirabal,0,0.0,0,malaria,2,2022
Independencia,0,0.0,0,malaria,2,2022
La Altagracia,0,0.0,0,malaria,2,2022
La Romana,0,0.0,0,malaria,2,2022
La Vega,0,0.0,0,malaria,2,2022
María Trinidad Sánchez,0,0.0,0,malaria,2,2022
Monseñor Nouel,0,0.0,0,malaria,2,2022
Monte Cristi,0,0.0,0,malaria,2,2022
Monte Plata,0,0.0,0,malaria,2,2022
Pedernales,0,0.0,0,malaria,2,2022
Peravia,0,0.0,0,malaria,2,2022
Puerto Plata,0,0.0,0,malaria,2,2022
Samaná,0,0.0,0,malaria,2,2022
San Cristóbal,0,0.0,0,malaria,2,2022
San José de Ocoa,0,0.0,0,malaria,2,2022
San Juan,3,35.7,0,malaria,2,2022
San Pedro de Macorís,0,0.0,0,malaria,2,2022
Santiago,0,0.0,0,malaria,2,2022
Santiago Rodríguez,0,0.0,0,malaria,2,2022
Santo Domingo,0,0.0,0,malaria,2,2022
Sánchez Ramírez,0,0.0,0,malaria,2,2022
Valverde,0,0.0,0,malaria,2,2022
Azua,3,46.6,0,malaria,3,2022
Baoruco,0,17.1,0,malaria,3,2022
Barahona,0,0.0,0,malaria,3,2022
Dajabón,0,25.9,0,malaria,3,2022
Distrito Nacional,0,0.0,0,malaria,3,2022
Duarte,0,0.0,0,malaria,3,2022
El Seibo,0,0.0,0,malaria,3,2022
Elías Piña,0,0.0,0,malaria,3,2022
Espaillat,0,0.0,0,malaria,3,2022
Extranjero,0,0.2,0,malaria,3,2022
Hato Mayor,0,0.0,0,malaria,3,2022
Hermanas Mirabal,0,0.0,0,malaria,3,2022
Independencia,0,0.0,0,malaria,3,2022
La Altagracia,0,0.0,0,malaria,3,2022
La Romana,0,0.0,0,malaria,3,2022
La Vega,0,0.0,0,malaria,3,2022
María Trinidad Sánchez,0,0.0,0,malaria,3,2022
Monseñor Nouel,0,0.0,0,malaria,3,2022
Monte Cristi,0,0.0,0,malaria,3,2022
Monte Plata,0,0.0,0,malaria,3,2022
Pedernales,0,0.0,0,malaria,3,2022
Peravia,0,0.0,0,malaria,3,2022
Puerto Plata,0,0.0,0,malaria,3,2022
Samaná,0,0.0,0,malaria,3,2022
San Cristóbal,0,0.0,0,malaria,3,2022
San José de Ocoa,0,0.0,0,malaria,3,2022
San Juan,3,47.5,0,malaria,3,2022
San Pedro de Macorís,0,0.0,0,malaria,3,2022
Santiago,0,0.0,0,malaria,3,2022
Santiago Rodríguez,0,0.0,0,malaria,3,2022
Santo Domingo,0,0.0,0,malaria,3,2022
Sánchez Ramírez,0,0.0,0,malaria,3,2022
Valverde,0,0.0,0,malaria,3,2022
Azua,0,34.9,0,malaria,4,2022
Baoruco,0,12.8,0,malaria,4,2022
Barahona,0,0.0,0,malaria,4,2022
Dajabón,0,19.4,0,malaria,4,2022
Distrito Nacional,0,0.0,0,malaria,4,2022
Duarte,0,0.0,0,malaria,4,2022
El Seibo,0,0.0,0,malaria,4,2022
Elías Piña,0,0.0,0,malaria,4,2022
Espaillat,0,0.0,0,malaria,4,2022
Extranjero,0,0.1,0,malaria,4,2022
Hato Mayor,0,0.0,0,malaria,4,2022
Hermanas Mirabal,0,0.0,0,malaria,4,2022
Independencia,0,0.0,0,malaria,4,2022
La Altagracia,0,0.0,0,malaria,4,2022
La Romana,0,0.0,0,malaria,4,2022
La Vega,0,0.0,0,malaria,4,2022
María Trinidad Sánchez,0,0.0,0,malaria,4,2022
Monseñor Nouel,0,0.0,0,malaria,4,2022
Monte Cristi,0,0.0,0,malaria,4,2022
Monte Plata,0,0.0,0,malaria,4,2022
Pedernales,0,0.0,0,malaria,4,2022
Peravia,0,0.0,0,malaria,4,2022
Puerto Plata,0,0.0,0,malaria,4,2022
Samaná,0,0.0,0,malaria,4,2022
San Cristóbal,0,0.0,0,malaria,4,2022
San José de Ocoa,0,0.0,0,malaria,4,2022
San Juan,1,41.9,0,malaria,4,2022
San Pedro de Macorís,0,0.0,0,malaria,4,2022
Santiago,0,0.0,0,malaria,4,2022
Santiago Rodríguez,0,0.0,0,malaria,4,2022
Santo Domingo,0,0.0,0,malaria,4,2022
Sánchez Ramírez,0,0.0,0,malaria,4,2022
Valverde,0,0.0,0,malaria,4,2022
Azua,0,27.9,0,malaria,5,2022
Baoruco,0,10.2,0,malaria,5,2022
Barahona,0,0.0,0,malaria,5,2022
Dajabón,0,15.5,0,malaria,5,2022
Distrito Nacional,0,0.0,0,malaria,5,2022
Duarte,0,0.0,0,malaria,5,2022
El Seibo,0,0.0,0,malaria,5,2022
Elías Piña,0,0.0,0,malaria,5,2022
Espaillat,0,0.0,0,malaria,5,2022
Extranjero,0,0.1,0,malaria,5,2022
Hato Mayor,0,0.0,0,malaria,5,2022
Hermanas Mirabal,0,0.0,0,malaria,5,2022
Independencia,0,0.0,0,malaria,5,2022
La Altagracia,0,0.0,0,malaria,5,2022
La Romana,0,0.0,0,malaria,5,2022
La Vega,0,0.0,0,malaria,5,2022
María Trinidad Sánchez,0,0.0,0,malaria,5,2022
Monseñor Nouel,0,0.0,0,malaria,5,2022
Monte Cristi,0,0.0,0,malaria,5,2022
Monte Plata,0,0.0,0,malaria,5,2022
Pedernales,0,0.0,0,malaria,5,2022
Peravia,0,0.0,0,malaria,5,2022
Puerto Plata,0,0.0,0,malaria,5,2022
Samaná,0,0.0,0,malaria,5,2022
San Cristóbal,0,0.0,0,malaria,5,2022
San José de Ocoa,0,0.0,0,malaria,5,2022
San Juan,2,43.1,0,malaria,5,2022
San Pedro de Macorís,0,0.0,0,malaria,5,2022
Santiago,0,0.0,0,malaria,5,2022
Santiago Rodríguez,0,0.0,0,malaria,5,2022
Santo Domingo,0,0.0,0,malaria,5,2022
Sánchez Ramírez,0,0.0,0,malaria,5,2022
Valverde,0,0.0,0,malaria,5,2022
Azua,0,23.3,0,malaria,6,2022
Baoruco,0,8.5,0,malaria,6,2022
Barahona,0,0.0,0,malaria,6,2022
Dajabón,0,12.9,0,malaria,6,2022
Distrito Nacional,1,0.8,0,malaria,6,2022
Duarte,0,0.0,0,malaria,6,2022
El Seibo,0,0.0,0,malaria,6,2022
Elías Piña,0,0.0,0,malaria,6,2022
Espaillat,0,0.0,0,malaria,6,2022
Extranjero,0,0.1,0,malaria,6,2022
Hato Mayor,0,0.0,0,malaria,6,2022
Hermanas Mirabal,0,0.0,0,malaria,6,2022
Independencia,0,0.0,0,malaria,6,2022
La Altagracia,0,0.0,0,malaria,6,2022
La Romana,0,0.0,0,malaria,6,2022
La Vega,0,0.0,0,malaria,6,2022
María Trinidad Sánchez,0,0.0,0,malaria,6,2022
Monseñor Nouel,0,0.0,0,malaria,6,2022
Monte Cristi,0,0.0,0,malaria,6,2022
Monte Plata,0,0.0,0,malaria,6,2022
Pedernales,0,0.0,0,malaria,6,2022
Peravia,0,0.0,0,malaria,6,2022
Puerto Plata,0,0.0,0,malaria,6,2022
Samaná,0,0.0,0,malaria,6,2022
San Cristóbal,0,0.0,0,malaria,6,2022
San José de Ocoa,0,0.0,0,malaria,6,2022
San Juan,0,35.9,0,malaria,6,2022
San Pedro de Macorís,0,0.0,0,malaria,6,2022
Santiago,0,0.0,0,malaria,6,2022
Santiago Rodríguez,0,0.0,0,malaria,6,2022
Santo Domingo,0,0.0,0,malaria,6,2022
Sánchez Ramírez,0,0.0,0,malaria,6,2022
Valverde,0,0.0,0,malaria,6,2022
Azua,0,20.0,0,malaria,7,2022
Baoruco,0,7.3,0,malaria,7,2022
Barahona,0,0.0,0,malaria,7,2022
Dajabón,0,11.1,0,malaria,7,2022
Distrito Nacional,0,0.7,0,malaria,7,2022
Duarte,0,0.0,0,malaria,7,2022
El Seibo,0,0.0,0,malaria,7,2022
Elías Piña,0,0.0,0,malaria,7,2022
Espaillat,0,0.0,0,malaria,7,2022
Extranjero,1,0.1,0,malaria,7,2022
Hato Mayor,0,0.0,0,malaria,7,2022
Hermanas Mirabal,0,0.0,0,malaria,7,2022
Independencia,0,0.0,0,malaria,7,2022
La Altagracia,2,4.0,0,malaria,7,2022
La Romana,0,0.0,0,malaria,7,2022
La Vega,0,0.0,0,malaria,7,2022
María Trinidad Sánchez,0,0.0,0,malaria,7,2022
Monseñor Nouel,0,0.0,0,malaria,7,2022
Monte Cristi,0,0.0,0,malaria,7,2022
Monte Plata,0,0.0,0,malaria,7,2022
Pedernales,0,0.0,0,malaria,7,2022
Peravia,0,0.0,0,malaria,7,2022
Puerto Plata,0,0.0,0,malaria,7,2022
Samaná,0,0.0,0,malaria,7,2022
San Cristóbal,0,0.0,0,malaria,7,2022
San José de Ocoa,0,0.0,0,malaria,7,2022
San Juan,1,37.6,0,malaria,7,2022
San Pedro de Macorís,0,0.0,0,malaria,7,2022
Santiago,0,0.0,0,malaria,7,2022
Santiago Rodríguez,0,0.0,0,malaria,7,2022
Santo Domingo,1,0.2,0,malaria,7,2022
Sánchez Ramírez,0,0.0,0,malaria,7,2022
Valverde,0,0.0,0,malaria,7,2022
Azua,2,23.3,0,malaria,8,2022
Baoruco,0,12.8,0,malaria,8,2022
Barahona,0,0.0,0,malaria,8,2022
Dajabón,0,9.7,0,malaria,8,2022
Distrito Nacional,0,0.6,0,malaria,8,2022
Duarte,0,0.0,0,malaria,8,2022
El Seibo,0,0.0,0,malaria,8,2022
Elías Piña,0,0.0,0,malaria,8,2022
Espaillat,0,0.0,0,malaria,8,2022
Extranjero,0,0.1,0,malaria,8,2022
Hato Mayor,0,0.0,0,malaria,8,2022
Hermanas Mirabal,0,0.0,0,malaria,8,2022
Independencia,0,0.0,0,malaria,8,2022
La Altagracia,0,8.6,0,malaria,8,2022
La Romana,0,0.0,0,malaria,8,2022
La Vega,0,0.0,0,malaria,8,2022
María Trinidad Sánchez,0,0.0,0,malaria,8,2022
Monseñor Nouel,0,0.0,0,malaria,8,2022
Monte Cristi,0,0.0,0,malaria,8,2022
Monte Plata,0,0.0,0,malaria,8,2022
Pedernales,0,0.0,0,malaria,8,2022
Peravia,0,0.0,0,malaria,8,2022
Puerto Plata,0,0.0,0,malaria,8,2022
Samaná,0,0.0,0,malaria,8,2022
San Cristóbal,0,0.0,0,malaria,8,2022
San José de Ocoa,0,0.0,0,malaria,8,2022
San Juan,0,32.9,0,malaria,8,2022
San Pedro de Macorís,0,0.0,0,malaria,8,2022
Santiago,0,0.0,0,malaria,8,2022
Santiago Rodríguez,0,0.0,0,malaria,8,2022
Santo Domingo,0,0.2,0,malaria,8,2022
Sánchez Ramírez,0,0.0,0,malaria,8,2022
Valverde,0,0.0,0,malaria,8,2022
Azua,0,20.7,0,malaria,9,2022
Baoruco,1,17.0,0,malaria,9,2022
Barahona,0,0.0,0,malaria,9,2022
Dajabón,0,8.6,0,malaria,9,2022
Distrito Nacional,0,0.5,0,malaria,9,2022
Duarte,0,0.0,0,malaria,9,2022
El Seibo,0,0.0,0,malaria,9,2022
Elías Piña,0,0.0,0,malaria,9,2022
Espaillat,0,0.0,0,malaria,9,2022
Extranjero,0,0.1,0,malaria,9,2022
Hato Mayor,0,0.0,0,malaria,9,2022
Hermanas Mirabal,0,0.0,0,malaria,9,2022
Independencia,0,0.0,0,malaria,9,2022
La Altagracia,0,7.7,0,malaria,9,2022
La Romana,0,0.0,0,malaria,9,2022
La Vega,0,0.0,0,malaria,9,2022
María Trinidad Sánchez,0,0.0,0,malaria,9,2022
Monseñor Nouel,0,0.0,0,malaria,9,2022
Monte Cristi,0,0.0,0,malaria,9,2022
Monte Plata,0,0.0,0,malaria,9,2022
Pedernales,1,16.1,0,malaria,9,2022
Peravia,0,0.0,0,malaria,9,2022
Puerto Plata,0,0.0,0,malaria,9,2022
Samaná,0,0.0,0,malaria,9,2022
San Cristóbal,0,0.0,0,malaria,9,2022
San José de Ocoa,0,0.0,0,malaria,9,2022
San Juan,0,29.2,0,malaria,9,2022
San Pedro de Macorís,0,0.0,0,malaria,9,2022
Santiago,0,0.0,0,malaria,9,2022
Santiago Rodríguez,0,0.0,0,malaria,9,2022
Santo Domingo,0,0.2,0,malaria,9,2022
Sánchez Ramírez,0,0.0,0,malaria,9,2022
Valverde,0,0.0,0,malaria,9,2022
Azua,0,18.6,0,malaria,10,2022
Baoruco,0,15.3,0,malaria,10,2022
Barahona,0,0.0,0,malaria,10,2022
Dajabón,0,7.7,0,malaria,10,2022
Distrito Nacional,0,0.5,0,malaria,10,2022
Duarte,0,0.0,0,malaria,10,2022
El Seibo,0,5.5,0,malaria,10,2022
Elías Piña,0,0.0,0,malaria,10,2022
Espaillat,0,0.0,0,malaria,10,2022
Extranjero,0,0.1,0,malaria,10,2022
Hato Mayor,0,0.0,0,malaria,10,2022
Hermanas Mirabal,0,0.0,0,malaria,10,2022
Independencia,0,0.0,0,malaria,10,2022
La Altagracia,1,8.3,0,malaria,10,2022
La Romana,0,0.0,0,malaria,10,2022
La Vega,0,0.0,0,malaria,10,2022
María Trinidad Sánchez,0,0.0,0,malaria,10,2022
Monseñor Nouel,0,0.0,0,malaria,10,2022
Monte Cristi,0,0.0,0,malaria,10,2022
Monte Plata,0,0.0,0,malaria,10,2022
Pedernales,0,14.5,0,malaria,10,2022
Peravia,0,0.0,0,malaria,10,2022
Puerto Plata,0,0.0,0,malaria,10,2022
Samaná,0,0.0,0,malaria,10,2022
San Cristóbal,1,0.8,0,malaria,10,2022
San José de Ocoa,0,0.0,0,malaria,10,2022
San Juan,0,26.3,0,malaria,10,2022
San Pedro de Macorís,0,0.0,0,malaria,10,2022
Santiago,0,0.0,0,malaria,10,2022
Santiago Rodríguez,0,0.0,0,malaria,10,2022
Santo Domingo,0,0.2,0,malaria,10,2022
Sánchez Ramírez,0,0.0,0,malaria,10,2022
Valverde,0,0.0,0,malaria,10,2022
Azua,0,16.9,0,malaria,11,2022
Baoruco,0,13.9,0,malaria,11,2022
Barahona,0,0.0,0,malaria,11,2022
Dajabón,0,7.0,0,malaria,11,2022
Distrito Nacional,0,0.4,0,malaria,11,2022
Duarte,0,0.0,0,malaria,11,2022
El Seibo,0,5.0,0,malaria,11,2022
Elías Piña,0,0.0,0,malaria,11,2022
Espaillat,0,0.0,0,malaria,11,2022
Extranjero,0,0.1,0,malaria,11,2022
Hato Mayor,0,0.0,0,malaria,11,2022
Hermanas Mirabal,0,0.0,0,malaria,11,2022
Independencia,0,0.0,0,malaria,11,2022
La Altagracia,6,13.8,0,malaria,11,2022
La Romana,0,0.0,0,malaria,11,2022
La Vega,0,0.0,0,malaria,11,2022
María Trinidad Sánchez,0,0.0,0,malaria,11,2022
Monseñor Nouel,0,0.0,0,malaria,11,2022
Monte Cristi,0,0.0,0,malaria,11,2022
Monte Plata,0,0.0,0,malaria,11,2022
Pedernales,0,13.2,0,malaria,11,2022
Peravia,0,0.0,0,malaria,11,2022
Puerto Plata,0,0.0,0,malaria,11,2022
Samaná,0,0.0,0,malaria,11,2022
San Cristóbal,0,0.7,0,malaria,11,2022
San José de Ocoa,0,0.0,0,malaria,11,2022
San Juan,3,30.4,0,malaria,11,2022
San Pedro de Macorís,0,0.0,0,malaria,11,2022
Santiago,0,0.0,0,malaria,11,2022
Santiago Rodríguez,0,0.0,0,malaria,11,2022
Santo Domingo,0,0.2,0,malaria,11,2022
Sánchez Ramírez,0,0.0,0,malaria,11,2022
Valverde,0,0.0,0,malaria,11,2022
Azua,0,15.5,0,malaria,12,2022
Baoruco,0,12.8,0,malaria,12,2022
Barahona,0,0.0,0,malaria,12,2022
Dajabón,0,6.5,0,malaria,12,2022
Distrito Nacional,0,0.4,0,malaria,12,2022
Duarte,0,0.0,0,malaria,12,2022
El Seibo,0,4.6,0,malaria,12,2022
Elías Piña,0,0.0,0,malaria,12,2022
Espaillat,0,0.0,0,malaria,12,2022
Extranjero,0,0.1,0,malaria,12,2022
Hato Mayor,0,0.0,0,malaria,12,2022
Hermanas Mirabal,0,0.0,0,malaria,12,2022
Independencia,0,0.0,0,malaria,12,2022
La Altagracia,3,17.3,0,malaria,12,2022
La Romana,0,0.0,0,malaria,12,2022
La Vega,0,0.0,0,malaria,12,2022
María Trinidad Sánchez,0,0.0,0,malaria,12,2022
Monseñor Nouel,0,0.0,0,malaria,12,2022
Monte Cristi,0,0.0,0,malaria,12,2022
Monte Plata,0,0.0,0,malaria,12,2022
Pedernales,0,12.1,0,malaria,12,2022
Peravia,0,0.0,0,malaria,12,2022
Puerto Plata,0,0.0,0,malaria,12,2022
Samaná,0,0.0,0,malaria,12,2022
San Cristóbal,0,0.7,0,malaria,12,2022
San José de Ocoa,0,0.0,0,malaria,12,2022
San Juan,5,37.9,0,malaria,12,2022
San Pedro de Macorís,0,0.0,0,malaria,12,2022
Santiago,0,0.0,0,malaria,12,2022
Santiago Rodríguez,0,0.0,0,malaria,12,2022
Santo Domingo,0,0.1,0,malaria,12,2022
Sánchez Ramírez,0,0.0,0,malaria,12,2022
Valverde,0,0.0,0,malaria,12,2022
Azua,0,14.3,0,malaria,13,2022
Baoruco,0,11.8,0,malaria,13,2022
Barahona,0,0.0,0,malaria,13,2022
Dajabón,0,6.0,0,malaria,13,2022
Distrito Nacional,0,0.4,0,malaria,13,2022
Duarte,0,0.0,0,malaria,13,2022
El Seibo,0,4.2,0,malaria,13,2022
Elías Piña,0,0.0,0,malaria,13,2022
Espaillat,0,0.0,0,malaria,13,2022
Extranjero,1,0.1,0,malaria,13,2022
Hato Mayor,0,0.0,0,malaria,13,2022
Hermanas Mirabal,0,0.0,0,malaria,13,2022
Independencia,0,0.0,0,malaria,13,2022
La Altagracia,4,21.3,0,malaria,13,2022
La Romana,0,0.0,0,malaria,13,2022
La Vega,0,0.0,0,malaria,13,2022
María Trinidad Sánchez,0,0.0,0,malaria,13,2022
Monseñor Nouel,0,0.0,0,malaria,13,2022
Monte Cristi,0,0.0,0,malaria,13,2022
Monte Plata,0,0.0,0,malaria,13,2022
Pedernales,0,11.2,0,malaria,13,2022
Peravia,0,0.0,0,malaria,13,2022
Puerto Plata,0,0.0,0,malaria,13,2022
Samaná,0,0.0,0,malaria,13,2022
San Cristóbal,0,0.6,0,malaria,13,2022
San José de Ocoa,0,0.0,0,malaria,13,2022
San Juan,4,42.3,0,malaria,13,2022
San Pedro de Macorís,0,0.0,0,malaria,13,2022
Santiago,0,0.0,0,malaria,13,2022
Santiago Rodríguez,0,0.0,0,malaria,13,2022
Santo Domingo,0,0.1,0,malaria,13,2022
Sánchez Ramírez,0,0.0,0,malaria,13,2022
Valverde,0,0.0,0,malaria,13,2022
Azua,3,18.3,0,malaria,14,2022
Baoruco,0,10.9,0,malaria,14,2022
Barahona,0,0.0,0,malaria,14,2022
Dajabón,0,5.5,0,malaria,14,2022
Distrito Nacional,0,0.3,0,malaria,14,2022
Duarte,0,0.0,0,malaria,14,2022
El Seibo,0,3.9,0,malaria,14,2022
Elías Piña,0,0.0,0,malaria,14,2022
Espaillat,0,0.0,0,malaria,14,2022
Extranjero,0,0.1,0,malaria,14,2022
Hato Mayor,0,0.0,0,malaria,14,2022
Hermanas Mirabal,0,0.0,0,malaria,14,2022
Independencia,0,0.0,0,malaria,14,2022
La Altagracia,2,21.7,0,malaria,14,2022
La Romana,0,0.0,0,malaria,14,2022
La Vega,0,0.0,0,malaria,14,2022
María Trinidad Sánchez,0,0.0,0,malaria,14,2022
Monseñor Nouel,0,0.0,0,malaria,14,2022
Monte Cristi,0,0.0,0,malaria,14,2022
Monte Plata,0,0.0,0,malaria,14,2022
Pedernales,0,10.4,0,malaria,14,2022
Peravia,0,0.0,0,malaria,14,2022
Puerto Plata,0,0.0,0,malaria,14,2022
Samaná,0,0.0,0,malaria,14,2022
San Cristóbal,0,0.6,0,malaria,14,2022
San José de Ocoa,0,0.0,0,malaria,14,2022
San Juan,3,44.4,0,malaria,14,2022
San Pedro de Macorís,0,0.0,0,malaria,14,2022
Santiago,0,0.0,0,malaria,14,2022
Santiago Rodríguez,0,0.0,0,malaria,14,2022
Santo Domingo,0,0.1,0,malaria,14,2022
Sánchez Ramírez,0,0.0,0,malaria,14,2022
Valverde,0,0.0,0,malaria,14,2022
Azua,1,18.6,0,malaria,15,2022
Baoruco,0,10.2,0,malaria,15,2022
Barahona,0,0.0,0,malaria,15,2022
Dajabón,0,5.2,0,malaria,15,2022
Distrito Nacional,0,0.3,0,malaria,15,2022
Duarte,0,0.0,0,malaria,15,2022
El Seibo,0,3.6,0,malaria,15,2022
Elías Piña,0,0.0,0,malaria,15,2022
Espaillat,0,0.0,0,malaria,15,2022
Extranjero,0,0.1,0,malaria,15,2022
Hato Mayor,0,0.0,0,malaria,15,2022
Hermanas Mirabal,0,0.0,0,malaria,15,2022
Independencia,0,0.0,0,malaria,15,2022
La Altagracia,0,20.3,0,malaria,15,2022
La Romana,0,0.0,0,malaria,15,2022
La Vega,0,0.0,0,malaria,15,2022
María Trinidad Sánchez,0,0.0,0,malaria,15,2022
Monseñor Nouel,0,0.0,0,malaria,15,2022
Monte Cristi,0,0.0,0,malaria,15,2022
Monte Plata,0,0.0,0,malaria,15,2022
Pedernales,0,9.7,0,malaria,15,2022
Peravia,0,0.0,0,malaria,15,2022
Puerto Plata,0,0.0,0,malaria,15,2022
Samaná,0,0.0,0,malaria,15,2022
San Cristóbal,0,0.5,0,malaria,15,2022
San José de Ocoa,0,0.0,0,malaria,15,2022
San Juan,1,49.4,0,malaria,15,2022
San Pedro de Macorís,0,0.0,0,malaria,15,2022
Santiago,0,0.0,0,malaria,15,2022
Santiago Rodríguez,0,0.0,0,malaria,15,2022
Santo Domingo,0,0.1,0,malaria,15,2022
Sánchez Ramírez,0,0.0,0,malaria,15,2022
Valverde,0,0.0,0,malaria,15,2022
Azua,0,17.5,0,malaria,16,2022
Baoruco,0,9.6,0,malaria,16,2022
Barahona,0,0.0,0,malaria,16,2022
Dajabón,0,4.8,0,malaria,16,2022
Distrito Nacional,0,0.6,0,malaria,16,2022
Duarte,0,0.0,0,malaria,16,2022
El Seibo,0,3.4,0,malaria,16,2022
Elías Piña,0,0.0,0,malaria,16,2022
Espaillat,0,0.0,0,malaria,16,2022
Extranjero,0,0.1,0,malaria,16,2022
Hato Mayor,0,0.0,0,malaria,16,2022
Hermanas Mirabal,0,0.0,0,malaria,16,2022
Independencia,0,0.0,0,malaria,16,2022
La Altagracia,0,19.0,0,malaria,16,2022
La Romana,0,0.0,0,malaria,16,2022
La Vega,0,0.0,0,malaria,16,2022
María Trinidad Sánchez,0,0.0,0,malaria,16,2022
Monseñor Nouel,0,0.0,0,malaria,16,2022
Monte Cristi,0,0.0,0,malaria,16,2022
Monte Plata,0,0.0,0,malaria,16,2022
Pedernales,0,9.1,0,malaria,16,2022
Peravia,0,0.0,0,malaria,16,2022
Puerto Plata,0,0.0,0,malaria,16,2022
Samaná,0,0.0,0,malaria,16,2022
San Cristóbal,0,0.5,0,malaria,16,2022
San José de Ocoa,0,0.0,0,malaria,16,2022
San Juan,2,49.3,0,malaria,16,2022
San Pedro de Macorís,0,0.0,0,malaria,16,2022
Santiago,0,0.0,0,malaria,16,2022
Santiago Rodríguez,0,0.0,0,malaria,16,2022
Santo Domingo,0,0.1,0,malaria,16,2022
Sánchez Ramírez,0,0.0,0,malaria,16,2022
Valverde,0,0.0,0,malaria,16,2022
Azua,2,19.2,0,malaria,17,2022
Baoruco,0,9.0,0,malaria,17,2022
Barahona,0,0.0,0,malaria,17,2022
Dajabón,0,4.6,0,malaria,17,2022
Distrito Nacional,0,0.6,0,malaria,17,2022
Duarte,0,0.0,0,malaria,17,2022
El Seibo,0,3.2,0,malaria,17,2022
Elías Piña,0,0.0,0,malaria,17,2022
Espaillat,0,0.0,0,malaria,17,2022
Extranjero,0,0.1,0,malaria,17,2022
Hato Mayor,0,0.0,0,malaria,17,2022
Hermanas Mirabal,0,0.0,0,malaria,17,2022
Independencia,0,0.0,0,malaria,17,2022
La Altagracia,0,17.9,0,malaria,17,2022
La Romana,0,0.0,0,malaria,17,2022
La Vega,0,0.0,0,malaria,17,2022
María Trinidad Sánchez,0,0.0,0,malaria,17,2022
Monseñor Nouel,0,0.0,0,malaria,17,2022
Monte Cristi,0,0.0,0,malaria,17,2022
Monte Plata,0,0.0,0,malaria,17,2022
Pedernales,0,8.5,0,malaria,17,2022
Peravia,0,0.0,0,malaria,17,2022
Puerto Plata,0,0.0,0,malaria,17,2022
Samaná,0,0.0,0,malaria,17,2022
San Cristóbal,0,0.5,0,malaria,17,2022
San José de Ocoa,0,0.0,0,malaria,17,2022
San Juan,3,52.1,0,malaria,17,2022
San Pedro de Macorís,0,0.0,0,malaria,17,2022
Santiago,0,0.0,0,malaria,17,2022
Santiago Rodríguez,0,0.0,0,malaria,17,2022
Santo Domingo,0,0.1,0,malaria,17,2022
Sánchez Ramírez,0,0.0,0,malaria,17,2022
Valverde,0,0.0,0,malaria,17,2022
Azua,1,22.0,0,malaria,18,2022
Baoruco,0,8.5,0,malaria,18,2022
Barahona,0,0.0,0,malaria,18,2022
Dajabón,0,4.3,0,malaria,18,2022
Distrito Nacional,0,0.5,0,malaria,18,2022
Duarte,0,0.0,0,malaria,18,2022
El Seibo,0,3.0,0,malaria,18,2022
Elías Piña,0,0.0,0,malaria,18,2022
Espaillat,0,0.0,0,malaria,18,2022
Extranjero,0,0.1,0,malaria,18,2022
Hato Mayor,0,0.0,0,malaria,18,2022
Hermanas Mirabal,0,0.0,0,malaria,18,2022
Independencia,0,0.0,0,malaria,18,2022
La Altagracia,0,18.4,0,malaria,18,2022
La Romana,0,0.0,0,malaria,18,2022
La Vega,0,0.0,0,malaria,18,2022
María Trinidad Sánchez,0,0.0,0,malaria,18,2022
Monseñor Nouel,0,0.0,0,malaria,18,2022
Monte Cristi,0,0.0,0,malaria,18,2022
Monte Plata,0,0.0,0,malaria,18,2022
Pedernales,0,8.1,0,malaria,18,2022
Peravia,0,0.0,0,malaria,18,2022
Puerto Plata,0,0.0,0,malaria,18,2022
Samaná,0,0.0,0,malaria,18,2022
San Cristóbal,0,0.4,0,malaria,18,2022
San José de Ocoa,0,0.0,0,malaria,18,2022
San Juan,3,54.5,0,malaria,18,2022
San Pedro de Macorís,0,0.0,0,malaria,18,2022
Santiago,0,0.0,0,malaria,18,2022
Santiago Rodríguez,0,0.0,0,malaria,18,2022
Santo Domingo,0,0.1,0,malaria,18,2022
Sánchez Ramírez,0,0.0,0,malaria,18,2022
Valverde,0,0.0,0,malaria,18,2022
Azua,0,20.8,0,malaria,19,2022
Baoruco,0,8.1,0,malaria,19,2022
Barahona,0,0.0,0,malaria,19,2022
Dajabón,0,4.1,0,malaria,19,2022
Distrito Nacional,0,0.5,0,malaria,19,2022
Duarte,0,0.0,0,malaria,19,2022
