fecha,provincia,casos_probables,incidencia,defun_nuevas,numero,year
2020-45,San Pedro de Macorís,0,23.9,0,45,2020
2020-45,Santiago,0,84.3,0,45,2020
2020-45,Santiago Rodríguez,0,22.6,0,45,2020
2020-45,Santo Domingo,5,24.7,0,45,2020
2020-45,Sánchez Ramírez,0,94.5,0,45,2020
2020-45,Valverde,0,40.7,0,45,2020
2020-46,Azua,1,67.4,0,46,2020
2020-46,Baoruco,1,19.4,0,46,2020
2020-46,Barahona,2,47.5,0,46,2020
2020-46,Dajabón,0,3.5,0,46,2020
2020-46,Distrito Nacional,2,29.5,0,46,2020
2020-46,Duarte,0,78.6,0,46,2020
2020-46,El Seibo,0,17.3,0,46,2020
2020-46,Elías Piña,0,21.8,0,46,2020
2020-46,Espaillat,0,63.9,0,46,2020
2020-46,Extranjera,0,0,0,46,2020
2020-46,Hato Mayor,0,60.5,0,46,2020
2020-46,Hermanas Mirabal,0,105,0,46,2020
2020-46,Independencia,0,59.2,0,46,2020
2020-46,La Altagracia,0,52.2,0,46,2020
2020-46,La Romana,0,14.8,0,46,2020
2020-46,La Vega,1,57.1,0,46,2020
2020-46,María Trinidad Sánchez,0,66.1,0,46,2020
2020-46,Monseñor Nouel,0,43.6,0,46,2020
2020-46,Monte Cristi,0,34.4,0,46,2020
2020-46,Monte Plata,1,17.5,0,46,2020
2020-46,Pedernales,0,194.2,0,46,2020
2020-46,Peravia,0,27.4,0,46,2020
2020-46,Puerto Plata,2,58.8,0,46,2020
2020-46,Samaná,1,53.4,0,46,2020
2020-46,San Cristóbal,1,16.8,0,46,2020
2020-46,San José de Ocoa,0,76.2,0,46,2020
2020-46,San Juan,0,23.9,0,46,2020
2020-46,San Pedro de Macorís,1,23.8,0,46,2020
2020-46,Santiago,0,82.5,0,46,2020
2020-46,Santiago Rodríguez,0,22.1,0,46,2020
2020-46,Santo Domingo,2,24.2,0,46,2020
2020-46,Sánchez Ramírez,1,93.2,0,46,2020
2020-46,Valverde,0,39.8,0,46,2020
2020-47,Azua,1,290.91,0,47,2020
2020-47,Azua,1,66.47,0,47,2020
2020-47,Baoruco,0,176.91,0,47,2020
2020-47,Baoruco,0,18.98,0,47,2020
2020-47,Barahona,4,490.17,0,47,2020
2020-47,Barahona,4,48.88,0,47,2020
2020-47,Dajabón,0,118.57,0,47,2020
2020-47,Dajabón,0,3.39,0,47,2020
2020-47,Distrito Nacional,1,171.86,0,47,2020
2020-47,Distrito Nacional,1,28.86,0,47,2020
2020-47,Duarte,0,151,0,47,2020
2020-47,Duarte,0,76.96,0,47,2020
2020-47,El Seibo,0,135.66,0,47,2020
2020-47,El Seibo,0,16.88,0,47,2020
2020-47,Elías Piña,3,130.8,0,47,2020
2020-47,Elías Piña,3,30.24,0,47,2020
2020-47,Espaillat,0,111.45,0,47,2020
2020-47,Espaillat,0,63,0,47,2020
2020-47,Extranjero,0,0.02,0,47,2020
2020-47,Extranjero,0,0,0,47,2020
2020-47,Hato Mayor,0,227.09,0,47,2020
2020-47,Hato Mayor,0,59.17,0,47,2020
2020-47,Hermanas Mirabal,1,202.73,0,47,2020
2020-47,Hermanas Mirabal,1,104.02,0,47,2020
2020-47,Independencia,0,363.17,0,47,2020
2020-47,Independencia,0,57.9,0,47,2020
2020-47,La Altagracia,2,190.04,0,47,2020
2020-47,La Altagracia,2,51.69,0,47,2020
2020-47,La Romana,0,167.08,0,47,2020
2020-47,La Romana,0,14.48,0,47,2020
2020-47,La Vega,0,111.73,0,47,2020
2020-47,La Vega,0,56.21,0,47,2020
2020-47,María Trinidad Sánchez,1,117.53,0,47,2020
2020-47,María Trinidad Sánchez,1,65.54,0,47,2020
2020-47,Monseñor Nouel,0,103.29,0,47,2020
2020-47,Monseñor Nouel,0,42.71,0,47,2020
2020-47,Monte Cristi,1,272.31,0,47,2020
2020-47,Monte Cristi,1,34.63,0,47,2020
2020-47,Monte Plata,0,134.65,0,47,2020
2020-47,Monte Plata,0,17.12,0,47,2020
2020-47,Pedernales,0,124.37,0,47,2020
2020-47,Pedernales,0,190.11,0,47,2020
2020-47,Peravia,0,232.77,0,47,2020
2020-47,Peravia,0,17.13,0,47,2020
2020-47,Puerto Plata,2,96.53,0,47,2020
2020-47,Puerto Plata,2,58.21,0,47,2020
2020-47,Samaná,1,73.61,0,47,2020
2020-47,Samaná,1,53.29,0,47,2020
2020-47,San Cristóbal,1,168.27,0,47,2020
2020-47,San Cristóbal,1,16.81,0,47,2020
2020-47,San José de Ocoa,1,682.43,0,47,2020
2020-47,San José de Ocoa,1,72.54,0,47,2020
2020-47,San Juan,0,175.14,0,47,2020
2020-47,San Juan,0,23.9,0,47,2020
2020-47,San Pedro de Macorís,0,117.99,0,47,2020
2020-47,San Pedro de Macorís,0,23.67,0,47,2020
2020-47,Santiago,0,189.4,0,47,2020
2020-47,Santiago,0,80.92,0,47,2020
2020-47,Santiago Rodríguez,0,144.76,0,47,2020
2020-47,Santiago Rodríguez,0,21.66,0,47,2020
2020-47,Santo Domingo,8,224.15,0,47,2020
2020-47,Santo Domingo,8,24.06,0,47,2020
2020-47,Sánchez Ramírez,0,242.32,0,47,2020
2020-47,Sánchez Ramírez,0,92.01,0,47,2020
2020-47,Valverde,2,325.86,0,47,2020
2020-47,Valverde,2,40.2,0,47,2020
2020-48,Azua,1,66.57,0,48,2020
2020-48,Baoruco,0,19.68,0,48,2020
2020-48,Barahona,1,48.44,0,48,2020
2020-48,Dajabón,0,3.32,0,48,2020
2020-48,Distrito Nacional,2,28.47,0,48,2020
2020-48,Duarte,0,74.99,0,48,2020
2020-48,El Seibo,0,16.53,0,48,2020
2020-48,Elías Piña,0,27.86,0,48,2020
2020-48,Espaillat,0,61.23,0,48,2020
2020-48,Extranjero,0,0,0,48,2020
2020-48,Hato Mayor,0,57.94,0,48,2020
2020-48,Hermanas Mirabal,0,101.85,0,48,2020
2020-48,Independencia,0,56.7,0,48,2020
2020-48,La Altagracia,0,50.61,0,48,2020
2020-48,La Romana,1,14.58,0,48,2020
2020-48,La Vega,1,55.04,0,48,2020
2020-48,María Trinidad Sánchez,0,64.17,0,48,2020
2020-48,Monseñor Nouel,0,41.82,0,48,2020
2020-48,Monte Cristi,0,33.91,0,48,2020
2020-48,Monte Plata,0,16.76,0,48,2020
2020-48,Pedernales,0,186.15,0,48,2020
2020-48,Peravia,1,21.25,0,48,2020
2020-48,Puerto Plata,1,57.33,0,48,2020
2020-48,Samaná,0,52.18,0,48,2020
2020-48,San Cristóbal,1,16.63,0,48,2020
2020-48,San José de Ocoa,0,71.03,0,48,2020
2020-48,San Juan,0,22.91,0,48,2020
2020-48,San Pedro de Macorís,1,23.53,0,48,2020
2020-48,Santiago,2,79.34,0,48,2020
2020-48,Santiago Rodríguez,0,21.21,0,48,2020
2020-48,Santo Domingo,9,23.86,0,48,2020
2020-48,Sánchez Ramírez,0,90.09,0,48,2020
2020-48,Valverde,0,38.74,0,48,2020
2020-49,Azua,0,65.21,0,49,2020
2020-49,Baoruco,0,19.28,0,49,2020
2020-49,Barahona,3,49.74,0,49,2020
2020-49,Dajabón,0,3.25,0,49,2020
2020-49,Distrito Nacional,0,28,0,49,2020
2020-49,Duarte,0,73.82,0,49,2020
2020-49,El Seibo,0,16.19,0,49,2020
2020-49,Elías Piña,1,30.71,0,49,2020
2020-49,Espaillat,2,61.33,0,49,2020
2020-49,Extranjero,0,0,0,49,2020
2020-49,Hato Mayor,0,56.75,0,49,2020
2020-49,Hermanas Mirabal,0,99.77,0,49,2020
2020-49,Independencia,0,55.54,0,49,2020
2020-49,La Altagracia,0,49.58,0,49,2020
2020-49,La Romana,1,14.68,0,49,2020
2020-49,La Vega,0,53.91,0,49,2020
2020-49,María Trinidad Sánchez,0,62.86,0,49,2020
2020-49,Monseñor Nouel,0,40.96,0,49,2020
2020-49,Monte Cristi,0,33.22,0,49,2020
2020-49,Monte Plata,0,16.42,0,49,2020
2020-49,Pedernales,0,182.35,0,49,2020
2020-49,Peravia,0,25.75,0,49,2020
2020-49,Puerto Plata,0,56.16,0,49,2020
2020-49,Samaná,0,51.11,0,49,2020
2020-49,San Cristóbal,1,16.63,0,49,2020
2020-49,San José de Ocoa,1,77.54,0,49,2020
2020-49,San Juan,1,23.41,0,49,2020
2020-49,San Pedro de Macorís,0,23.05,0,49,2020
2020-49,Santiago,4,78.24,0,49,2020
2020-49,Santiago Rodríguez,0,20.78,0,49,2020
2020-49,Santo Domingo,5,23.71,0,49,2020
2020-49,Sánchez Ramírez,0,88.25,0,49,2020
2020-49,Valverde,0,37.95,0,49,2020
2020-50,Azua,4,65.82,0,50,2020
2020-50,Baoruco,2,19.94,0,50,2020
2020-50,Barahona,2,50.99,0,50,2020
2020-50,Dajabón,0,3.19,0,50,2020
2020-50,Distrito Nacional,2,27.74,0,50,2020
2020-50,Duarte,0,72.34,0,50,2020
2020-50,El Seibo,0,15.87,0,50,2020
2020-50,Elías Piña,1,31.77,0,50,2020
2020-50,Espaillat,1,60.55,0,50,2020
2020-50,Extranjero,0,0,0,50,2020
2020-50,Hato Mayor,0,55.62,0,50,2020
2020-50,Hermanas Mirabal,0,97.78,0,50,2020
2020-50,Independencia,4,61.69,0,50,2020
2020-50,La Altagracia,1,48.89,0,50,2020
2020-50,La Romana,0,14.39,0,50,2020
2020-50,La Vega,0,53.09,0,50,2020
2020-50,María Trinidad Sánchez,1,62.35,0,50,2020
2020-50,Monseñor Nouel,0,40.14,0,50,2020
2020-50,Monte Cristi,0,32.55,0,50,2020
2020-50,Monte Plata,0,16.09,0,50,2020
2020-50,Pedernales,0,178.7,0,50,2020
2020-50,Peravia,1,27.38,0,50,2020
2020-50,Puerto Plata,0,55.03,0,50,2020
2020-50,Samaná,0,50.09,0,50,2020
2020-50,San Cristóbal,2,16.63,0,50,2020
2020-50,San José de Ocoa,0,79.88,0,50,2020
2020-50,San Juan,1,23.42,0,50,2020
2020-50,San Pedro de Macorís,0,22.59,0,50,2020
2020-50,Santiago,2,76.98,0,50,2020
2020-50,Santiago Rodríguez,0,20.36,0,50,2020
2020-50,Santo Domingo,10,23.67,0,50,2020
2020-50,Sánchez Ramírez,0,86.49,0,50,2020
2020-50,Valverde,0,37.79,0,50,2020
2020-51,Azua,2,65.46,0,51,2020
2020-51,Baoruco,0,20.58,0,51,2020
2020-51,Barahona,3,51.64,0,51,2020
2020-51,Dajabón,1,4.69,0,51,2020
2020-51,Distrito Nacional,0,27.1,0,51,2020
2020-51,Duarte,1,71.27,0,51,2020
2020-51,El Seibo,0,15.56,0,51,2020
2020-51,Elías Piña,0,31.14,0,51,2020
2020-51,Espaillat,1,59.79,0,51,2020
2020-51,Extranjero,0,0,0,51,2020
2020-51,Hato Mayor,0,54.53,0,51,2020
2020-51,Hermanas Mirabal,0,95.86,0,51,2020
2020-51,Independencia,3,64.03,0,51,2020
2020-51,La Altagracia,0,47.93,0,51,2020
2020-51,La Romana,1,14.49,0,51,2020
2020-51,La Vega,1,52.3,0,51,2020
2020-51,María Trinidad Sánchez,2,62.6,0,51,2020
2020-51,Monseñor Nouel,1,39.95,0,51,2020
2020-51,Monte Cristi,0,31.92,0,51,2020
2020-51,Monte Plata,1,16.32,0,51,2020
2020-51,Pedernales,0,175.2,0,51,2020
2020-51,Peravia,1,31.06,0,51,2020
2020-51,Puerto Plata,4,55.2,0,51,2020
2020-51,Samaná,0,49.11,0,51,2020
2020-51,San Cristóbal,3,16.96,1,51,2020
2020-51,San José de Ocoa,0,78.32,0,51,2020
2020-51,San Juan,1,23.43,0,51,2020
2020-51,San Pedro de Macorís,0,22.49,0,51,2020
2020-51,Santiago,4,75.87,0,51,2020
2020-51,Santiago Rodríguez,0,19.96,0,51,2020
2020-51,Santo Domingo,7,23.49,0,51,2020
2020-51,Sánchez Ramírez,0,84.79,0,51,2020
2020-51,Valverde,1,37.64,0,51,2020
2020-52,Azua,0,64.2,0,52,2020
2020-52,Baoruco,0,19.17,0,52,2020
2020-52,Barahona,0,52.26,0,52,2020
2020-52,Dajabón,0,4.6,0,52,2020
2020-52,Distrito Nacional,1,26.77,0,52,2020
2020-52,Duarte,0,69.56,0,52,2020
2020-52,El Seibo,0,15.26,0,52,2020
2020-52,Elías Piña,1,32.15,0,52,2020
2020-52,Espaillat,1,59.07,0,52,2020
2020-52,Extranjero,0,0,0,52,2020
2020-52,Hato Mayor,0,53.48,0,52,2020
2020-52,Hermanas Mirabal,0,94.02,0,52,2020
2020-52,Independencia,3,69.78,0,52,2020
2020-52,La Altagracia,0,47.01,0,52,2020
2020-52,La Romana,1,14.58,0,52,2020
2020-52,La Vega,0,51.3,0,52,2020
2020-52,María Trinidad Sánchez,0,60.68,0,52,2020
2020-52,Monseñor Nouel,0,39.18,0,52,2020
2020-52,Monte Cristi,0,31.3,0,52,2020
2020-52,Monte Plata,0,16.01,0,52,2020
2020-52,Pedernales,0,171.83,0,52,2020
2020-52,Peravia,1,32.01,0,52,2020
2020-52,Puerto Plata,0,53.83,0,52,2020
2020-52,Samaná,0,48.16,0,52,2020
2020-52,San Cristóbal,1,16.63,0,52,2020
2020-52,San José de Ocoa,0,76.81,0,52,2020
2020-52,San Juan,0,22.52,0,52,2020
2020-52,San Pedro de Macorís,0,22.06,0,52,2020
2020-52,Santiago,0,74.41,0,52,2020
2020-52,Santiago Rodríguez,0,19.58,0,52,2020
2020-52,Santo Domingo,7,23.32,0,52,2020
2020-52,Sánchez Ramírez,0,83.16,0,52,2020
2020-52,Valverde,0,36.91,0,52,2020
2020-53,Azua,3,64.34,0,53,2020
2020-53,Baoruco,1,19.8,0,53,2020
2020-53,Barahona,3,52.33,0,53,2020
2020-53,Dajabón,1,6.02,0,53,2020
2020-53,Distrito Nacional,0,26.27,0,53,2020
2020-53,Duarte,0,68.25,0,53,2020
2020-53,El Seibo,0,14.97,0,53,2020
2020-53,Elías Piña,1,33.12,0,53,2020
2020-53,Espaillat,0,57.95,0,53,2020
2020-53,Extranjero,0,0,0,53,2020
2020-53,Hato Mayor,0,52.47,0,53,2020
2020-53,Hermanas Mirabal,0,92.24,0,53,2020
2020-53,Independencia,2,68.47,0,53,2020
2020-53,La Altagracia,1,46.41,0,53,2020
2020-53,La Romana,1,14.31,0,53,2020
2020-53,La Vega,0,50.33,0,53,2020
2020-53,María Trinidad Sánchez,0,59.53,0,53,2020
2020-53,Monseñor Nouel,0,38.44,0,53,2020
2020-53,Monte Cristi,0,30.71,0,53,2020
2020-53,Monte Plata,0,15.7,0,53,2020
2020-53,Pedernales,0,168.59,0,53,2020
2020-53,Peravia,1,31.91,0,53,2020
2020-53,Puerto Plata,1,52.82,0,53,2020
2020-53,Samaná,0,47.25,0,53,2020
2020-53,San Cristóbal,1,16.47,0,53,2020
2020-53,San José de Ocoa,0,77.2,0,53,2020
2020-53,San Juan,0,22.55,0,53,2020
2020-53,San Pedro de Macorís,0,21.64,0,53,2020
2020-53,Santiago,2,73.19,0,53,2020
2020-53,Santiago Rodríguez,0,19.21,0,53,2020
2020-53,Santo Domingo,6,23.09,0,53,2020
2020-53,Sánchez Ramírez,0,81.59,0,53,2020
2020-53,Valverde,0,36.22,0,53,2020
2021-1,Azua,0,0,0,1,2021
2021-1,Baoruco,0,0,0,1,2021
2021-1,Barahona,2,55,0,1,2021
2021-1,Dajabón,0,0,0,1,2021
2021-1,Distrito Nacional,2,9.8,0,1,2021
2021-1,Duarte,0,0,0,1,2021
2021-1,El Seibo,0,0,0,1,2021
2021-1,Elías Piña,1,82.3,0,1,2021
2021-1,Espaillat,2,43.2,0,1,2021
2021-1,Extranjera,0,0,0,1,2021
2021-1,Hato Mayor,0,0,0,1,2021
2021-1,Hermanas Mirabal,0,0,0,1,2021
2021-1,Independencia,3,262.3,0,1,2021
2021-1,La Altagracia,0,0,0,1,2021
2021-1,La Romana,0,0,0,1,2021
2021-1,La Vega,0,0,0,1,2021
2021-1,María Trinidad Sánchez,0,0,0,1,2021
2021-1,Monseñor Nouel,0,0,0,1,2021
2021-1,Monte Cristi,0,0,0,1,2021
2021-1,Monte Plata,0,0,0,1,2021
2021-1,Pedernales,0,0,0,1,2021
2021-1,Peravia,0,0,0,1,2021
2021-1,Puerto Plata,1,15.5,0,1,2021
2021-1,Samaná,0,0,0,1,2021
2021-1,San Cristóbal,0,0,0,1,2021
2021-1,San José de Ocoa,0,0,0,1,2021
2021-1,San Juan,0,0,0,1,2021
2021-1,San Pedro de Macorís,0,0,0,1,2021
2021-1,Santiago,3,14.7,0,1,2021
2021-1,Santiago Rodríguez,0,0,0,1,2021
2021-1,Santo Domingo,5,8.7,0,1,2021
2021-1,Sánchez Ramírez,1,34.3,0,1,2021
2021-1,Valverde,0,0,0,1,2021
2021-2,Azua,5,70,0,2,2021
2021-2,Baoruco,0,0,0,2,2021
2021-2,Barahona,7,123.8,0,2,2021
2021-2,Dajabón,0,0,0,2,2021
2021-2,Distrito Nacional,4,14.8,0,2,2021
2021-2,Duarte,0,0,0,2,2021
2021-2,El Seibo,0,0,0,2,2021
2021-2,Elías Piña,1,82.3,0,2,2021
2021-2,Espaillat,0,21.6,0,2,2021
2021-2,Extranjera,0,0,0,2,2021
2021-2,Hato Mayor,0,0,0,2,2021
2021-2,Hermanas Mirabal,0,0,0,2,2021
2021-2,Independencia,0,131.2,0,2,2021
2021-2,La Altagracia,0,0,0,2,2021
2021-2,La Romana,0,0,0,2,2021
2021-2,La Vega,0,0,0,2,2021
2021-2,María Trinidad Sánchez,0,0,0,2,2021
2021-2,Monseñor Nouel,0,0,0,2,2021
2021-2,Monte Cristi,0,0,0,2,2021
2021-2,Monte Plata,0,0,0,2,2021
2021-2,Pedernales,0,0,0,2,2021
2021-2,Peravia,2,26.1,0,2,2021
2021-2,Puerto Plata,0,0,0,2,2021
2021-2,Samaná,0,0,0,2,2021
2021-2,San Cristóbal,3,12,0,2,2021
2021-2,San José de Ocoa,0,0,0,2,2021
2021-2,San Juan,0,0,0,2,2021
2021-2,San Pedro de Macorís,1,8.5,0,2,2021
2021-2,Santiago,3,12.3,0,2,2021
2021-2,Santiago Rodríguez,0,0,0,2,2021
2021-2,Santo Domingo,4,7.8,0,2,2021
2021-2,Sánchez Ramírez,0,17.1,0,2,2021
2021-2,Valverde,1,14.5,0,2,2021
2021-3,Azua,1,54.42,0,3,2021
2021-3,Bahoruco,2,34.12,0,3,2021
2021-3,Barahona,6,137.56,0,3,2021
2021-3,Dajabón,0,0,0,3,2021
2021-3,Distrito Nacional,3,14.77,0,3,2021
2021-3,Duarte,0,0,0,3,2021
2021-3,El Seibo,0,0,0,3,2021
2021-3,Elías Piña,0,54.86,0,3,2021
2021-3,Espaillat,0,14.38,0,3,2021
2021-3,Extranjero,0,0,0,3,2021
2021-3,Hato Mayor,0,0,0,3,2021
2021-3,Hermanas Mirabal,0,0,0,3,2021
2021-3,Independencia,0,58.29,0,3,2021
2021-3,La Altagracia,0,0,0,3,2021
2021-3,La Romana,1,6.25,0,3,2021
2021-3,La Vega,0,0,0,3,2021
2021-3,María Trinidad Sánchez,0,0,0,3,2021
2021-3,Monseñor Nouel,0,0,0,3,2021
2021-3,Monte Cristi,0,14.66,0,3,2021
2021-3,Monte Plata,0,0,0,3,2021
2021-3,Pedernales,0,0,0,3,2021
2021-3,Peravia,0,26.06,0,3,2021
2021-3,Puerto Plata,0,0,0,3,2021
2021-3,Samaná,0,0,0,3,2021
2021-3,San Cristóbal,0,8,0,3,2021
2021-3,San José de Ocoa,0,0,0,3,2021
2021-3,San Juan,0,0,0,3,2021
2021-3,San Pedro de Macorís,0,5.65,0,3,2021
2021-3,Santiago,2,13.09,0,3,2021
2021-3,Santiago Rodríguez,0,0,0,3,2021
2021-3,Santo Domingo,14,13.85,0,3,2021
2021-3,Sánchez Ramírez,0,11.42,0,3,2021
2021-3,Valverde,0,9.68,0,3,2021
2021-4,Azua,1,46.65,0,4,2021
2021-4,Baoruco,0,25.59,0,4,2021
2021-4,Barahona,3,123.8,0,4,2021
2021-4,Dajabón,0,0,0,4,2021
2021-4,Distrito Nacional,0,11.08,0,4,2021
2021-4,Duarte,0,0,0,4,2021
2021-4,El Seibo,0,0,0,4,2021
2021-4,Elías Piña,0,41.14,0,4,2021
2021-4,Espaillat,0,10.79,0,4,2021
2021-4,Extranjero,0,0,0,4,2021
2021-4,Hato Mayor,0,0,0,4,2021
2021-4,Hermanas Mirabal,0,0,0,4,2021
2021-4,Independencia,4,153.01,0,4,2021
2021-4,La Altagracia,0,0,0,4,2021
2021-4,La Romana,0,4.69,0,4,2021
2021-4,La Vega,0,0,0,4,2021
2021-4,María Trinidad Sánchez,0,0,0,4,2021
2021-4,Monseñor Nouel,0,0,0,4,2021
2021-4,Monte Cristi,0,10.99,0,4,2021
2021-4,Monte Plata,0,0,0,4,2021
2021-4,Pedernales,0,0,0,4,2021
2021-4,Peravia,1,19.54,1,4,2021
2021-4,Puerto Plata,2,15.54,0,4,2021
2021-4,Samaná,0,0,0,4,2021
2021-4,San Cristóbal,0,8,0,4,2021
2021-4,San José de Ocoa,0,0,0,4,2021
2021-4,San Juan,3,17.83,0,4,2021
2021-4,San Pedro de Macorís,0,8.47,0,4,2021
2021-4,Santiago,0,8.59,0,4,2021
2021-4,Santiago Rodríguez,0,0,0,4,2021
2021-4,Santo Domingo,11,14.71,0,4,2021
2021-4,Sánchez Ramírez,0,8.56,0,4,2021
2021-4,Valverde,0,7.26,0,4,2021
2021-5,Azua,1,41.98,0,5,2021
2021-5,Baoruco,0,20.47,0,5,2021
2021-5,Barahona,1,104.54,1,5,2021
2021-5,Dajabón,0,0,0,5,2021
2021-5,Distrito Nacional,0,7.88,0,5,2021
2021-5,Duarte,1,3.46,0,5,2021
2021-5,El Seibo,0,0,0,5,2021
2021-5,Elías Piña,0,32.91,0,5,2021
2021-5,Espaillat,0,8.63,0,5,2021
2021-5,Extranjero,0,0,0,5,2021
2021-5,Hato Mayor,0,0,0,5,2021
2021-5,Hermanas Mirabal,0,0,0,5,2021
2021-5,Independencia,1,139.9,0,5,2021
2021-5,La Altagracia,0,0,0,5,2021
2021-5,La Romana,0,3.75,0,5,2021
2021-5,La Vega,0,0,0,5,2021
2021-5,María Trinidad Sánchez,0,0,0,5,2021
2021-5,Monseñor Nouel,1,5.92,0,5,2021
2021-5,Monte Cristi,0,8.8,0,5,2021
2021-5,Monte Plata,1,5.42,0,5,2021
2021-5,Pedernales,0,0,0,5,2021
2021-5,Peravia,1,26.06,0,5,2021
2021-5,Puerto Plata,0,12.43,0,5,2021
2021-5,Samaná,0,0,0,5,2021
2021-5,San Cristóbal,1,8,0,5,2021
2021-5,San José de Ocoa,0,0,0,5,2021
2021-5,San Juan,0,14.26,0,5,2021
2021-5,San Pedro de Macorís,1,10.16,0,5,2021
2021-5,Santiago,2,9.82,0,5,2021
2021-5,Santiago Rodríguez,0,0,0,5,2021
2021-5,Santo Domingo,4,14.19,0,5,2021
2021-5,Sánchez Ramírez,0,6.85,0,5,2021
2021-5,Valverde,0,5.81,0,5,2021
2021-6,Azua,0,282.18,0,6,2021
2021-6,Baoruco,1,61.22,0,6,2021
2021-6,Barahona,1,116.73,0,6,2021
2021-6,Dajabón,0,13.29,0,6,2021
2021-6,Distrito Nacional,1,103.31,0,6,2021
2021-6,Duarte,0,369.39,0,6,2021
2021-6,El Seibo,0,37.79,0,6,2021
2021-6,Elías Piña,0,55.73,0,6,2021
2021-6,Espaillat,2,268.85,0,6,2021
2021-6,Extranjero,0,0,0,6,2021
2021-6,Hato Mayor,0,257.5,0,6,2021
2021-6,Hermanas Mirabal,0,508.06,0,6,2021
2021-6,Independencia,3,181.43,0,6,2021
2021-6,La Altagracia,0,214.96,0,6,2021
2021-6,La Romana,0,55.09,0,6,2021
2021-6,La Vega,0,204.03,1,6,2021
2021-6,María Trinidad Sánchez,0,256.68,0,6,2021
2021-6,Monseñor Nouel,0,162.19,0,6,2021
2021-6,Monte Cristi,0,150.71,0,6,2021
2021-6,Monte Plata,0,50.86,0,6,2021
2021-6,Pedernales,0,50.48,0,6,2021
2021-6,Peravia,0,143.17,0,6,2021
2021-6,Puerto Plata,1,204.12,0,6,2021
2021-6,Samaná,0,149.64,0,6,2021
2021-6,San Cristóbal,0,62.36,0,6,2021
2021-6,San José de Ocoa,0,243.54,0,6,2021
2021-6,San Juan,0,79.67,0,6,2021
2021-6,San Pedro de Macorís,2,104.27,1,6,2021
2021-6,Santiago,1,376.1,3,6,2021
2021-6,Santiago Rodríguez,0,107.98,0,6,2021
2021-6,Santo Domingo,13,85.72,1,6,2021
2021-6,Sánchez Ramírez,0,366.17,0,6,2021
2021-6,Valverde,0,224.93,0,6,2021
2021-7,Azua,1,286.16,0,7,2021
2021-7,Baoruco,1,59.97,0,7,2021
2021-7,Barahona,1,128.07,0,7,2021
2021-7,Dajabón,0,11.39,0,7,2021
2021-7,Distrito Nacional,3,97.98,0,7,2021
2021-7,Duarte,0,349.55,1,7,2021
2021-7,El Seibo,0,48.58,0,7,2021
2021-7,Elías Piña,0,71.65,0,7,2021
2021-7,Espaillat,0,255.7,0,7,2021
2021-7,Extranjero,0,0,0,7,2021
2021-7,Hato Mayor,0,291.34,0,7,2021
2021-7,Hermanas Mirabal,0,460.13,0,7,2021
2021-7,Independencia,0,155.51,0,7,2021
2021-7,La Altagracia,0,205.67,0,7,2021
2021-7,La Romana,0,55.55,0,7,2021
2021-7,La Vega,1,200.66,1,7,2021
2021-7,María Trinidad Sánchez,0,241.48,0,7,2021
2021-7,Monseñor Nouel,0,160.74,0,7,2021
2021-7,Monte Cristi,0,135.64,0,7,2021
2021-7,Monte Plata,0,43.6,0,7,2021
2021-7,Pedernales,0,64.9,0,7,2021
2021-7,Peravia,0,134.22,0,7,2021
2021-7,Puerto Plata,0,186.32,0,7,2021
2021-7,Samaná,0,162.01,0,7,2021
2021-7,San Cristóbal,0,61.77,0,7,2021
2021-7,San José de Ocoa,0,236.59,0,7,2021
2021-7,San Juan,1,71.71,0,7,2021
2021-7,San Pedro de Macorís,0,109.24,1,7,2021
2021-7,Santiago,2,352.07,2,7,2021
2021-7,Santiago Rodríguez,0,118.99,0,7,2021
2021-7,Santo Domingo,8,82.59,1,7,2021
2021-7,Sánchez Ramírez,0,363.68,0,7,2021
2021-7,Valverde,0,218.51,0,7,2021
2021-8,Azua,0,32.07,0,8,2021
2021-8,Baoruco,0,31.99,0,8,2021
2021-8,Barahona,2,79.1,0,8,2021
2021-8,Dajabón,0,0,0,8,2021
2021-8,Distrito Nacional,1,8.62,0,8,2021
2021-8,Duarte,1,8.66,0,8,2021
2021-8,El Seibo,0,0,0,8,2021
2021-8,Elías Piña,0,20.57,0,8,2021
2021-8,Espaillat,1,13.49,0,8,2021
2021-8,Extranjero,0,0,0,8,2021
2021-8,Hato Mayor,0,0,0,8,2021
2021-8,Hermanas Mirabal,0,0,0,8,2021
2021-8,Independencia,0,131.15,0,8,2021
2021-8,La Altagracia,0,1.76,0,8,2021
2021-8,La Romana,0,2.35,0,8,2021
2021-8,La Vega,1,4.71,0,8,2021
2021-8,María Trinidad Sánchez,0,0,0,8,2021
2021-8,Monseñor Nouel,0,0,0,8,2021
2021-8,Monte Cristi,0,16.49,0,8,2021
2021-8,Monte Plata,0,3.39,0,8,2021
2021-8,Pedernales,0,0,0,8,2021
2021-8,Peravia,0,32.57,0,8,2021
2021-8,Puerto Plata,0,9.71,0,8,2021
2021-8,Samaná,0,0,0,8,2021
2021-8,San Cristóbal,1,7,0,8,2021
2021-8,San José de Ocoa,0,0,0,8,2021
2021-8,San Juan,1,14.86,0,8,2021
2021-8,San Pedro de Macorís,0,10.59,0,8,2021
2021-8,Santiago,1,9.21,0,8,2021
2021-8,Santiago Rodríguez,0,0,0,8,2021
2021-8,Santo Domingo,9,16.87,0,8,2021
