Provincia,Casos Probables,Incidencia Acumulada,Defunciones Nuevas,Condicion,Numero,Year
Valverde,5,97.0,0,dengue,22,2019
Azua,6,114.2,0,dengue,23,2019
Baoruco,2,154.9,0,dengue,23,2019
Barahona,13,337.1,0,dengue,23,2019
Dajabón,0,27.3,0,dengue,23,2019
Distrito Nacional,22,67.4,0,dengue,23,2019
Duarte,2,27.3,0,dengue,23,2019
El Seibo,0,12.2,0,dengue,23,2019
Elías Piña,1,49.9,0,dengue,23,2019
Espaillat,0,25.5,0,dengue,23,2019
Extranjera,0,0.0,0,dengue,23,2019
Hato Mayor,1,5.3,0,dengue,23,2019
Hermanas Mirabal,0,14.7,0,dengue,23,2019
Independencia,5,335.9,0,dengue,23,2019
La Altagracia,3,16.3,0,dengue,23,2019
La Romana,2,38.5,0,dengue,23,2019
La Vega,2,14.3,0,dengue,23,2019
María Trinidad Sánchez,2,28.8,0,dengue,23,2019
Monseñor Nouel,0,31.3,0,dengue,23,2019
Monte Cristi,10,215.2,0,dengue,23,2019
Monte Plata,2,33.2,0,dengue,23,2019
Pedernales,2,91.2,0,dengue,23,2019
Peravia,2,177.4,0,dengue,23,2019
Puerto Plata,1,20.4,0,dengue,23,2019
Samaná,1,30.5,0,dengue,23,2019
San Cristóbal,11,41.6,0,dengue,23,2019
San José de Ocoa,0,164.5,0,dengue,23,2019
San Juan,3,53.7,0,dengue,23,2019
San Pedro de Macorís,0,33.5,0,dengue,23,2019
Santiago,7,27.4,0,dengue,23,2019
Santiago Rodríguez,0,39.4,0,dengue,23,2019
Santo Domingo,86,76.5,0,dengue,23,2019
Sánchez Ramírez,8,58.0,0,dengue,23,2019
Valverde,4,100.5,0,dengue,23,2019
Azua,9,119.2,0,dengue,24,2019
Baoruco,4,157.1,0,dengue,24,2019
Barahona,8,332.2,0,dengue,24,2019
Dajabón,0,26.2,0,dengue,24,2019
Distrito Nacional,19,68.6,0,dengue,24,2019
Duarte,2,26.9,0,dengue,24,2019
El Seibo,0,11.7,0,dengue,24,2019
Elías Piña,0,47.8,0,dengue,24,2019
Espaillat,0,25.4,0,dengue,24,2019
Extranjera,0,0.0,0,dengue,24,2019
Hato Mayor,6,25.3,0,dengue,24,2019
Hermanas Mirabal,0,14.1,0,dengue,24,2019
Independencia,6,344.4,0,dengue,24,2019
La Altagracia,0,15.7,0,dengue,24,2019
La Romana,1,37.7,0,dengue,24,2019
La Vega,2,14.8,0,dengue,24,2019
María Trinidad Sánchez,0,27.6,0,dengue,24,2019
Monseñor Nouel,2,32.5,0,dengue,24,2019
Monte Cristi,2,217.4,0,dengue,24,2019
Monte Plata,2,34.1,0,dengue,24,2019
Pedernales,3,106.2,0,dengue,24,2019
Peravia,9,208.6,0,dengue,24,2019
Puerto Plata,1,20.2,0,dengue,24,2019
Samaná,2,33.1,0,dengue,24,2019
San Cristóbal,19,47.0,0,dengue,24,2019
San José de Ocoa,6,181.3,0,dengue,24,2019
San Juan,7,58.3,0,dengue,24,2019
San Pedro de Macorís,1,33.5,0,dengue,24,2019
Santiago,14,29.6,0,dengue,24,2019
Santiago Rodríguez,1,41.6,0,dengue,24,2019
Santo Domingo,80,79.7,0,dengue,24,2019
Sánchez Ramírez,4,62.7,0,dengue,24,2019
Valverde,4,101.2,0,dengue,24,2019
Azua,11,124.8,0,dengue,25,2019
Baoruco,4,159.1,0,dengue,25,2019
Barahona,13,333.2,0,dengue,25,2019
Dajabón,0,25.1,0,dengue,25,2019
Distrito Nacional,27,72.0,0,dengue,25,2019
Duarte,2,27.9,0,dengue,25,2019
El Seibo,0,11.2,0,dengue,25,2019
Elías Piña,0,45.9,0,dengue,25,2019
Espaillat,1,25.2,0,dengue,25,2019
Extranjera,0,0.0,0,dengue,25,2019
Hato Mayor,2,29.1,0,dengue,25,2019
Hermanas Mirabal,1,15.8,0,dengue,25,2019
Independencia,5,348.6,0,dengue,25,2019
La Altagracia,2,16.2,0,dengue,25,2019
La Romana,3,39.3,0,dengue,25,2019
La Vega,2,15.2,0,dengue,25,2019
María Trinidad Sánchez,1,28.0,0,dengue,25,2019
Monseñor Nouel,5,37.2,0,dengue,25,2019
Monte Cristi,8,224.8,0,dengue,25,2019
Monte Plata,5,38.2,0,dengue,25,2019
Pedernales,0,101.9,0,dengue,25,2019
Peravia,7,221.5,0,dengue,25,2019
Puerto Plata,1,20.0,0,dengue,25,2019
Samaná,1,31.8,0,dengue,25,2019
San Cristóbal,20,51.7,0,dengue,25,2019
San José de Ocoa,12,219.5,0,dengue,25,2019
San Juan,6,61.6,0,dengue,25,2019
San Pedro de Macorís,0,32.2,0,dengue,25,2019
Santiago,9,31.1,0,dengue,25,2019
Santiago Rodríguez,0,43.5,0,dengue,25,2019
Santo Domingo,68,81.6,0,dengue,25,2019
Sánchez Ramírez,4,64.3,0,dengue,25,2019
Valverde,8,107.8,0,dengue,25,2019
Azua,9,128.1,0,dengue,26,2019
Baoruco,7,166.9,0,dengue,26,2019
Barahona,28,350.0,0,dengue,26,2019
Dajabón,1,27.2,0,dengue,26,2019
Distrito Nacional,32,76.8,0,dengue,26,2019
Duarte,4,31.5,0,dengue,26,2019
El Seibo,1,12.9,0,dengue,26,2019
Elías Piña,3,53.6,0,dengue,26,2019
Espaillat,1,26.8,0,dengue,26,2019
Extranjera,0,0.0,0,dengue,26,2019
Hato Mayor,0,32.7,0,dengue,26,2019
Hermanas Mirabal,4,26.0,0,dengue,26,2019
Independencia,18,397.4,0,dengue,26,2019
La Altagracia,0,16.8,0,dengue,26,2019
La Romana,1,38.5,0,dengue,26,2019
La Vega,6,17.6,0,dengue,26,2019
María Trinidad Sánchez,1,28.3,0,dengue,26,2019
Monseñor Nouel,3,40.3,0,dengue,26,2019
Monte Cristi,9,233.3,0,dengue,26,2019
Monte Plata,1,37.8,0,dengue,26,2019
Pedernales,0,98.0,0,dengue,26,2019
Peravia,9,241.5,0,dengue,26,2019
Puerto Plata,0,20.5,0,dengue,26,2019
Samaná,0,32.4,0,dengue,26,2019
San Cristóbal,20,56.4,0,dengue,26,2019
San José de Ocoa,3,225.6,0,dengue,26,2019
San Juan,6,63.7,0,dengue,26,2019
San Pedro de Macorís,1,31.6,0,dengue,26,2019
Santiago,18,33.5,0,dengue,26,2019
Santiago Rodríguez,1,45.4,0,dengue,26,2019
Santo Domingo,100,86.4,0,dengue,26,2019
Sánchez Ramírez,3,69.7,0,dengue,26,2019
Valverde,9,113.9,0,dengue,26,2019
Azua,20,140.7,0,dengue,27,2019
Baoruco,8,176.0,0,dengue,27,2019
Barahona,49,385.9,0,dengue,27,2019
Dajabón,5,40.7,0,dengue,27,2019
Distrito Nacional,38,82.5,0,dengue,27,2019
Duarte,7,37.5,0,dengue,27,2019
El Seibo,2,16.6,0,dengue,27,2019
Elías Piña,7,72.9,0,dengue,27,2019
Espaillat,2,28.2,0,dengue,27,2019
Extranjera,0,0.0,0,dengue,27,2019
Hato Mayor,0,31.4,0,dengue,27,2019
Hermanas Mirabal,3,31.3,0,dengue,27,2019
Independencia,11,419.2,0,dengue,27,2019
La Altagracia,2,17.8,0,dengue,27,2019
La Romana,7,42.8,0,dengue,27,2019
La Vega,3,18.3,0,dengue,27,2019
María Trinidad Sánchez,3,31.4,0,dengue,27,2019
Monseñor Nouel,3,42.2,0,dengue,27,2019
Monte Cristi,4,241.1,0,dengue,27,2019
Monte Plata,12,49.5,0,dengue,27,2019
Pedernales,0,99.9,0,dengue,27,2019
Peravia,12,262.9,0,dengue,27,2019
Puerto Plata,4,24.3,0,dengue,27,2019
Samaná,0,31.2,0,dengue,27,2019
San Cristóbal,32,64.1,0,dengue,27,2019
San José de Ocoa,5,238.3,0,dengue,27,2019
San Juan,4,66.5,0,dengue,27,2019
San Pedro de Macorís,2,32.3,0,dengue,27,2019
Santiago,43,40.1,0,dengue,27,2019
Santiago Rodríguez,5,67.2,0,dengue,27,2019
Santo Domingo,132,92.9,0,dengue,27,2019
Sánchez Ramírez,5,73.5,0,dengue,27,2019
Valverde,12,125.1,0,dengue,27,2019
Azua,35,165.0,0,dengue,28,2019
Baoruco,4,177.1,0,dengue,28,2019
Barahona,45,415.3,0,dengue,28,2019
Dajabón,4,50.5,0,dengue,28,2019
Distrito Nacional,50,89.1,0,dengue,28,2019
Duarte,4,39.9,0,dengue,28,2019
El Seibo,1,20.0,0,dengue,28,2019
Elías Piña,5,82.0,0,dengue,28,2019
Espaillat,12,36.5,0,dengue,28,2019
Extranjera,0,0.0,0,dengue,28,2019
Hato Mayor,2,32.5,0,dengue,28,2019
Hermanas Mirabal,1,32.2,0,dengue,28,2019
Independencia,8,426.7,0,dengue,28,2019
La Altagracia,5,19.9,0,dengue,28,2019
La Romana,2,44.0,0,dengue,28,2019
La Vega,15,24.9,0,dengue,28,2019
María Trinidad Sánchez,4,36.8,0,dengue,28,2019
Monseñor Nouel,4,45.0,0,dengue,28,2019
Monte Cristi,11,251.6,0,dengue,28,2019
Monte Plata,8,55.5,0,dengue,28,2019
Pedernales,1,101.7,0,dengue,28,2019
Peravia,16,274.4,0,dengue,28,2019
Puerto Plata,9,29.6,0,dengue,28,2019
Samaná,1,31.7,0,dengue,28,2019
San Cristóbal,38,73.0,0,dengue,28,2019
San José de Ocoa,15,283.8,0,dengue,28,2019
San Juan,7,71.6,0,dengue,28,2019
San Pedro de Macorís,5,34.2,0,dengue,28,2019
Santiago,33,45.8,0,dengue,28,2019
Santiago Rodríguez,0,64.8,0,dengue,28,2019
Santo Domingo,197,102.7,0,dengue,28,2019
Sánchez Ramírez,16,94.1,0,dengue,28,2019
Valverde,16,141.8,0,dengue,28,2019
Azua,17,173.1,0,dengue,29,2019
Baoruco,7,183.4,0,dengue,29,2019
Barahona,42,440.8,0,dengue,29,2019
Dajabón,0,48.7,0,dengue,29,2019
Distrito Nacional,54,95.5,0,dengue,29,2019
Duarte,3,46.3,0,dengue,29,2019
El Seibo,0,23.1,0,dengue,29,2019
Elías Piña,3,90.5,0,dengue,29,2019
Espaillat,6,40.5,0,dengue,29,2019
Extranjera,0,0.0,0,dengue,29,2019
Hato Mayor,2,48.1,0,dengue,29,2019
Hermanas Mirabal,7,48.6,0,dengue,29,2019
Independencia,8,436.8,0,dengue,29,2019
La Altagracia,4,21.8,0,dengue,29,2019
La Romana,12,52.4,0,dengue,29,2019
La Vega,5,26.2,0,dengue,29,2019
María Trinidad Sánchez,0,36.8,0,dengue,29,2019
Monseñor Nouel,4,48.6,0,dengue,29,2019
Monte Cristi,7,255.3,0,dengue,29,2019
Monte Plata,2,55.5,0,dengue,29,2019
Pedernales,0,98.2,0,dengue,29,2019
Peravia,23,291.4,0,dengue,29,2019
Puerto Plata,4,30.2,0,dengue,29,2019
Samaná,1,32.2,0,dengue,29,2019
San Cristóbal,42,82.7,0,dengue,29,2019
San José de Ocoa,9,303.4,0,dengue,29,2019
San Juan,15,82.8,0,dengue,29,2019
San Pedro de Macorís,2,34.8,0,dengue,29,2019
Santiago,43,53.5,0,dengue,29,2019
Santiago Rodríguez,3,75.1,0,dengue,29,2019
Santo Domingo,213,113.5,0,dengue,29,2019
Sánchez Ramírez,6,101.4,0,dengue,29,2019
Valverde,21,164.5,0,dengue,29,2019
Azua,29,190.0,0,dengue,30,2019
Baoruco,7,191.1,0,dengue,30,2019
Barahona,34,459.1,0,dengue,30,2019
Dajabón,3,54.9,0,dengue,30,2019
Distrito Nacional,75,106.9,0,dengue,30,2019
Duarte,12,55.8,0,dengue,30,2019
El Seibo,2,26.1,0,dengue,30,2019
Elías Piña,1,95.6,0,dengue,30,2019
Espaillat,6,44.9,0,dengue,30,2019
Extranjera,0,0.0,0,dengue,30,2019
Hato Mayor,7,68.7,0,dengue,30,2019
Hermanas Mirabal,7,60.1,0,dengue,30,2019
Independencia,5,458.2,0,dengue,30,2019
La Altagracia,8,27.6,0,dengue,30,2019
La Romana,44,79.6,0,dengue,30,2019
La Vega,20,35.1,0,dengue,30,2019
María Trinidad Sánchez,4,41.7,0,dengue,30,2019
Monseñor Nouel,10,57.9,0,dengue,30,2019
Monte Cristi,7,263.1,0,dengue,30,2019
Monte Plata,12,64.6,0,dengue,30,2019
Pedernales,1,99.9,0,dengue,30,2019
Peravia,2,282.6,0,dengue,30,2019
Puerto Plata,12,38.6,0,dengue,30,2019
Samaná,3,37.4,0,dengue,30,2019
San Cristóbal,47,94.2,0,dengue,30,2019
San José de Ocoa,21,356.4,0,dengue,30,2019
San Juan,17,101.1,0,dengue,30,2019
San Pedro de Macorís,14,45.6,0,dengue,30,2019
Santiago,64,63.6,0,dengue,30,2019
Santiago Rodríguez,3,93.7,0,dengue,30,2019
Santo Domingo,215,123.6,0,dengue,30,2019
Sánchez Ramírez,10,114.0,0,dengue,30,2019
Valverde,21,184.7,0,dengue,30,2019
Azua,20,199.0,0,dengue,31,2019
Baoruco,1,186.6,0,dengue,31,2019
Barahona,39,477.1,0,dengue,31,2019
Dajabón,2,63.3,0,dengue,31,2019
Distrito Nacional,61,114.1,0,dengue,31,2019
Duarte,32,77.6,0,dengue,31,2019
El Seibo,7,37.9,0,dengue,31,2019
Elías Piña,3,100.5,0,dengue,31,2019
Espaillat,10,51.2,0,dengue,31,2019
Extranjera,0,0.0,0,dengue,31,2019
Hato Mayor,6,84.1,0,dengue,31,2019
Hermanas Mirabal,7,72.8,0,dengue,31,2019
Independencia,12,472.4,0,dengue,31,2019
La Altagracia,17,36.4,0,dengue,31,2019
La Romana,23,91.9,0,dengue,31,2019
La Vega,15,40.1,0,dengue,31,2019
María Trinidad Sánchez,1,41.6,0,dengue,31,2019
Monseñor Nouel,12,68.6,0,dengue,31,2019
Monte Cristi,15,277.6,0,dengue,31,2019
Monte Plata,20,80.1,0,dengue,31,2019
Pedernales,0,96.7,0,dengue,31,2019
Peravia,11,283.7,0,dengue,31,2019
Puerto Plata,14,44.9,0,dengue,31,2019
Samaná,1,37.7,0,dengue,31,2019
San Cristóbal,57,106.6,0,dengue,31,2019
San José de Ocoa,19,399.8,0,dengue,31,2019
San Juan,20,113.6,0,dengue,31,2019
San Pedro de Macorís,18,55.2,0,dengue,31,2019
Santiago,73,76.3,0,dengue,31,2019
Santiago Rodríguez,2,96.6,0,dengue,31,2019
Santo Domingo,261,137.5,0,dengue,31,2019
Sánchez Ramírez,21,143.4,0,dengue,31,2019
Valverde,27,217.9,0,dengue,31,2019
Azua,27,221.0,0,dengue,33,2019
Baoruco,9,208.1,0,dengue,33,2019
Barahona,35,499.8,0,dengue,33,2019
Dajabón,12,95.1,0,dengue,33,2019
Distrito Nacional,52,122.7,0,dengue,33,2019
Duarte,12,91.9,0,dengue,33,2019
El Seibo,6,47.5,0,dengue,33,2019
Elías Piña,5,119.2,0,dengue,33,2019
Espaillat,7,62.6,0,dengue,33,2019
Extranjera,0,0.0,0,dengue,33,2019
Hato Mayor,3,104.7,0,dengue,33,2019
Hermanas Mirabal,9,94.0,0,dengue,33,2019
Independencia,4,451.9,0,dengue,33,2019
La Altagracia,15,48.8,0,dengue,33,2019
La Romana,27,121.9,0,dengue,33,2019
La Vega,18,50.7,0,dengue,33,2019
María Trinidad Sánchez,9,56.9,0,dengue,33,2019
Monseñor Nouel,9,78.1,0,dengue,33,2019
Monte Cristi,13,295.9,0,dengue,33,2019
Monte Plata,11,95.9,0,dengue,33,2019
Pedernales,0,95.4,0,dengue,33,2019
Peravia,2,272.1,0,dengue,33,2019
Puerto Plata,7,49.8,0,dengue,33,2019
Samaná,2,41.1,0,dengue,33,2019
San Cristóbal,67,127.6,0,dengue,33,2019
San José de Ocoa,23,487.4,0,dengue,33,2019
San Juan,16,127.9,0,dengue,33,2019
San Pedro de Macorís,9,62.2,0,dengue,33,2019
Santiago,76,94.1,0,dengue,33,2019
Santiago Rodríguez,0,101.7,0,dengue,33,2019
Santo Domingo,276,159.1,0,dengue,33,2019
Sánchez Ramírez,16,162.7,0,dengue,33,2019
Valverde,8,221.7,0,dengue,33,2019
Azua,38,241.4,0,dengue,34,2019
Baoruco,6,209.6,0,dengue,34,2019
Barahona,27,507.8,0,dengue,34,2019
Dajabón,12,120.0,0,dengue,34,2019
Distrito Nacional,68,130.0,0,dengue,34,2019
Duarte,13,100.5,0,dengue,34,2019
El Seibo,7,57.6,0,dengue,34,2019
Elías Piña,5,125.4,0,dengue,34,2019
Espaillat,17,72.2,0,dengue,34,2019
Extranjera,1,0.0,0,dengue,34,2019
Hato Mayor,6,110.6,0,dengue,34,2019
Hermanas Mirabal,13,116.1,0,dengue,34,2019
Independencia,1,443.9,0,dengue,34,2019
La Altagracia,31,61.9,0,dengue,34,2019
La Romana,39,143.8,0,dengue,34,2019
La Vega,13,55.2,0,dengue,34,2019
María Trinidad Sánchez,8,65.0,0,dengue,34,2019
Monseñor Nouel,7,82.0,0,dengue,34,2019
Monte Cristi,12,303.0,0,dengue,34,2019
Monte Plata,20,109.9,0,dengue,34,2019
Pedernales,2,101.4,0,dengue,34,2019
Peravia,3,268.0,0,dengue,34,2019
Puerto Plata,9,53.4,0,dengue,34,2019
Samaná,6,46.8,0,dengue,34,2019
San Cristóbal,47,135.7,0,dengue,34,2019
San José de Ocoa,19,528.7,0,dengue,34,2019
San Juan,13,134.4,0,dengue,34,2019
San Pedro de Macorís,17,70.5,0,dengue,34,2019
Santiago,91,105.3,0,dengue,34,2019
Santiago Rodríguez,2,106.7,0,dengue,34,2019
Santo Domingo,274,169.9,0,dengue,34,2019
Sánchez Ramírez,23,181.1,0,dengue,34,2019
Valverde,24,237.9,0,dengue,34,2019
Azua,23,249.9,0,dengue,35,2019
Baoruco,4,209.5,0,dengue,35,2019
Barahona,19,508.2,0,dengue,35,2019
Dajabón,3,123.3,0,dengue,35,2019
Distrito Nacional,88,138.9,0,dengue,35,2019
Duarte,8,101.6,0,dengue,35,2019
El Seibo,6,65.5,0,dengue,35,2019
Elías Piña,4,131.2,0,dengue,35,2019
Espaillat,12,77.6,0,dengue,35,2019
Extranjera,0,0.0,0,dengue,35,2019
Hato Mayor,4,114.4,0,dengue,35,2019
Hermanas Mirabal,7,124.0,0,dengue,35,2019
Independencia,1,433.8,0,dengue,35,2019
La Altagracia,30,73.0,0,dengue,35,2019
La Romana,18,149.6,0,dengue,35,2019
La Vega,19,60.5,0,dengue,35,2019
María Trinidad Sánchez,9,72.6,0,dengue,35,2019
Monseñor Nouel,6,84.8,0,dengue,35,2019
Monte Cristi,4,299.4,0,dengue,35,2019
Monte Plata,12,116.1,0,dengue,35,2019
Pedernales,1,102.8,0,dengue,35,2019
Peravia,5,264.1,0,dengue,35,2019
Puerto Plata,6,54.5,0,dengue,35,2019
Samaná,5,52.1,0,dengue,35,2019
San Cristóbal,72,148.8,0,dengue,35,2019
San José de Ocoa,19,565.0,0,dengue,35,2019
San Juan,11,137.9,0,dengue,35,2019
San Pedro de Macorís,19,77.8,0,dengue,35,2019
Santiago,99,116.5,0,dengue,35,2019
Santiago Rodríguez,1,106.3,0,dengue,35,2019
Santo Domingo,284,179.8,0,dengue,35,2019
Sánchez Ramírez,21,196.4,0,dengue,35,2019
Valverde,23,250.5,0,dengue,35,2019
Azua,11,248.9,0,dengue,36,2019
Baoruco,2,206.6,0,dengue,36,2019
Barahona,22,510.9,0,dengue,36,2019
Dajabón,4,128.6,0,dengue,36,2019
Distrito Nacional,67,143.8,0,dengue,36,2019
Duarte,5,101.2,0,dengue,36,2019
El Seibo,12,82.3,0,dengue,36,2019
Elías Piña,3,134.3,0,dengue,36,2019
Espaillat,8,79.7,0,dengue,36,2019
Extranjera,0,0.0,0,dengue,36,2019
Hato Mayor,9,126.3,0,dengue,36,2019
Hermanas Mirabal,5,128.4,0,dengue,36,2019
Independencia,3,429.2,0,dengue,36,2019
La Altagracia,35,86.9,0,dengue,36,2019
La Romana,14,151.3,0,dengue,36,2019
La Vega,27,68.4,0,dengue,36,2019
María Trinidad Sánchez,2,72.6,0,dengue,36,2019
Monseñor Nouel,11,91.6,0,dengue,36,2019
Monte Cristi,3,294.8,0,dengue,36,2019
Monte Plata,7,117.4,0,dengue,36,2019
Pedernales,1,104.1,0,dengue,36,2019
Peravia,6,262.0,0,dengue,36,2019
Puerto Plata,3,54.3,0,dengue,36,2019
Samaná,5,55.8,0,dengue,36,2019
San Cristóbal,45,154.9,0,dengue,36,2019
San José de Ocoa,18,596.6,0,dengue,36,2019
San Juan,7,138.6,0,dengue,36,2019
San Pedro de Macorís,19,84.6,0,dengue,36,2019
Santiago,70,122.9,0,dengue,36,2019
Santiago Rodríguez,4,113.4,0,dengue,36,2019
Santo Domingo,255,187.4,0,dengue,36,2019
Sánchez Ramírez,9,196.7,0,dengue,36,2019
Valverde,21,260.9,0,dengue,36,2019
Azua,25,259.2,0,dengue,37,2019
Baoruco,2,203.8,0,dengue,37,2019
Barahona,24,514.9,0,dengue,37,2019
Dajabón,3,131.5,0,dengue,37,2019
Distrito Nacional,69,150.6,0,dengue,37,2019
Duarte,9,104.2,0,dengue,37,2019
El Seibo,4,86.2,0,dengue,37,2019
Elías Piña,0,130.7,0,dengue,37,2019
Espaillat,8,83.4,0,dengue,37,2019
Extranjera,0,0.0,0,dengue,37,2019
Hato Mayor,4,129.5,0,dengue,37,2019
Hermanas Mirabal,3,131.0,0,dengue,37,2019
Independencia,5,429.8,0,dengue,37,2019
La Altagracia,35,99.2,0,dengue,37,2019
La Romana,9,153.5,0,dengue,37,2019
La Vega,15,71.6,0,dengue,37,2019
María Trinidad Sánchez,2,73.7,0,dengue,37,2019
Monseñor Nouel,8,95.6,0,dengue,37,2019
Monte Cristi,2,294.1,0,dengue,37,2019
Monte Plata,7,120.2,0,dengue,37,2019
Pedernales,1,105.3,0,dengue,37,2019
Peravia,4,257.7,0,dengue,37,2019
Puerto Plata,13,59.2,0,dengue,37,2019
Samaná,0,55.6,0,dengue,37,2019
San Cristóbal,46,161.0,0,dengue,37,2019
San José de Ocoa,19,629.1,0,dengue,37,2019
San Juan,3,141.2,0,dengue,37,2019
San Pedro de Macorís,15,89.7,0,dengue,37,2019
Santiago,58,128.3,0,dengue,37,2019
Santiago Rodríguez,3,117.7,0,dengue,37,2019
Santo Domingo,199,192.5,0,dengue,37,2019
Sánchez Ramírez,11,202.4,0,dengue,37,2019
Valverde,15,265.0,0,dengue,37,2019
Azua,21,269.4,0,dengue,39,2019
Baoruco,1,200.0,0,dengue,39,2019
Barahona,28,518.1,0,dengue,39,2019
Dajabón,1,130.8,0,dengue,39,2019
Distrito Nacional,61,160.8,0,dengue,39,2019
Duarte,14,121.2,0,dengue,39,2019
El Seibo,3,88.9,0,dengue,39,2019
Elías Piña,0,128.2,0,dengue,39,2019
Espaillat,4,88.1,0,dengue,39,2019
Extranjera,0,0.0,0,dengue,39,2019
Hato Mayor,9,143.1,0,dengue,39,2019
Hermanas Mirabal,9,153.2,0,dengue,39,2019
Independencia,2,412.3,0,dengue,39,2019
La Altagracia,29,124.9,0,dengue,39,2019
La Romana,8,161.9,0,dengue,39,2019
La Vega,19,79.7,0,dengue,39,2019
María Trinidad Sánchez,3,85.0,0,dengue,39,2019
Monseñor Nouel,1,99.1,0,dengue,39,2019
Monte Cristi,0,295.0,0,dengue,39,2019
Monte Plata,6,128.0,0,dengue,39,2019
Pedernales,0,119.1,0,dengue,39,2019
Peravia,3,252.7,0,dengue,39,2019
Puerto Plata,8,73.0,0,dengue,39,2019
Samaná,3,58.7,0,dengue,39,2019
San Cristóbal,22,167.7,0,dengue,39,2019
San José de Ocoa,16,703.5,0,dengue,39,2019
San Juan,4,151.3,0,dengue,39,2019
San Pedro de Macorís,13,96.1,0,dengue,39,2019
Santiago,46,138.9,0,dengue,39,2019
Santiago Rodríguez,3,123.3,0,dengue,39,2019
Santo Domingo,187,204.7,0,dengue,39,2019
Sánchez Ramírez,9,214.9,0,dengue,39,2019
Valverde,8,272.7,0,dengue,39,2019
Azua,16,272.6,0,dengue,40,2019
Baoruco,3,198.8,0,dengue,40,2019
Barahona,19,517.5,0,dengue,40,2019
Dajabón,0,127.5,0,dengue,40,2019
Distrito Nacional,50,164.4,0,dengue,40,2019
Duarte,8,129.0,0,dengue,40,2019
El Seibo,4,96.5,0,dengue,40,2019
Elías Piña,0,125.0,0,dengue,40,2019
Espaillat,5,91.3,0,dengue,40,2019
Extranjera,0,0.0,0,dengue,40,2019
Hato Mayor,4,165.3,0,dengue,40,2019
Hermanas Mirabal,6,162.1,0,dengue,40,2019
Independencia,3,408.8,0,dengue,40,2019
La Altagracia,25,134.2,0,dengue,40,2019
La Romana,7,161.2,0,dengue,40,2019
La Vega,14,82.1,0,dengue,40,2019
María Trinidad Sánchez,3,88.4,0,dengue,40,2019
Monseñor Nouel,0,97.4,0,dengue,40,2019
Monte Cristi,4,294.3,0,dengue,40,2019
Monte Plata,6,129.6,0,dengue,40,2019
Pedernales,0,116.2,0,dengue,40,2019
Peravia,4,250.3,0,dengue,40,2019
Puerto Plata,12,77.8,0,dengue,40,2019
Samaná,1,59.6,0,dengue,40,2019
San Cristóbal,22,170.7,0,dengue,40,2019
San José de Ocoa,6,702.5,0,dengue,40,2019
San Juan,11,155.7,0,dengue,40,2019
San Pedro de Macorís,12,98.8,0,dengue,40,2019
Santiago,54,142.8,0,dengue,40,2019
Santiago Rodríguez,1,122.5,0,dengue,40,2019
Santo Domingo,195,209.6,0,dengue,40,2019
Sánchez Ramírez,17,228.3,0,dengue,40,2019
Valverde,11,274.0,0,dengue,40,2019
Azua,23,279.1,0,dengue,41,2019
Baoruco,1,195.2,0,dengue,41,2019
Barahona,7,510.3,0,dengue,41,2019
Dajabón,1,128.3,0,dengue,41,2019
Distrito Nacional,46,166.4,0,dengue,41,2019
Duarte,7,130.6,0,dengue,41,2019
El Seibo,5,102.3,0,dengue,41,2019
Elías Piña,2,132.0,0,dengue,41,2019
Espaillat,2,93.3,0,dengue,41,2019
Extranjera,0,0.0,0,dengue,41,2019
Hato Mayor,8,187.8,0,dengue,41,2019
Hermanas Mirabal,6,169.1,0,dengue,41,2019
Independencia,1,401.0,0,dengue,41,2019
La Altagracia,38,146.7,0,dengue,41,2019
La Romana,14,168.1,0,dengue,41,2019
La Vega,15,85.7,0,dengue,41,2019
María Trinidad Sánchez,7,94.3,0,dengue,41,2019
Monseñor Nouel,4,99.4,0,dengue,41,2019
Monte Cristi,4,298.0,0,dengue,41,2019
Monte Plata,3,127.7,0,dengue,41,2019
Pedernales,1,117.0,0,dengue,41,2019
Peravia,4,246.8,0,dengue,41,2019
Puerto Plata,6,78.6,0,dengue,41,2019
Samaná,7,67.3,0,dengue,41,2019
San Cristóbal,25,171.8,0,dengue,41,2019
San José de Ocoa,4,706.1,0,dengue,41,2019
San Juan,4,153.6,0,dengue,41,2019
San Pedro de Macorís,6,98.9,0,dengue,41,2019
Santiago,72,148.9,0,dengue,41,2019
Santiago Rodríguez,2,123.9,0,dengue,41,2019
Santo Domingo,205,214.2,0,dengue,41,2019
Sánchez Ramírez,8,230.2,0,dengue,41,2019
Valverde,4,272.4,0,dengue,41,2019
Azua,27,289.6,0,dengue,43,2019
Baoruco,1,187.4,0,dengue,43,2019
Barahona,6,499.3,0,dengue,43,2019
Dajabón,1,124.1,0,dengue,43,2019
Distrito Nacional,43,170.8,0,dengue,43,2019
Duarte,5,135.0,0,dengue,43,2019
El Seibo,3,113.2,0,dengue,43,2019
Elías Piña,0,125.8,0,dengue,43,2019
Espaillat,5,97.0,0,dengue,43,2019
Extranjera,0,0.0,0,dengue,43,2019
Hato Mayor,3,200.3,0,dengue,43,2019
Hermanas Mirabal,5,179.6,0,dengue,43,2019
Independencia,0,382.3,0,dengue,43,2019
La Altagracia,32,160.9,0,dengue,43,2019
La Romana,14,171.9,0,dengue,43,2019
La Vega,11,90.9,0,dengue,43,2019
